sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PNNP;12800;21;3951;500;0
PNNP;12800;34;3678;538;1
PNNP;12800;55;3744;449;1
PNNP;12800;89;4095;178;1
PNNP;12800;128;4094;134;1
PNNP;12800;255;3965;500;0
PNNP;25600;1;340;500;0
PNNP;25600;2;695;500;0
PNNP;25600;3;1042;500;0
PNNP;25600;5;1485;500;0
PNNP;25600;8;2037;500;0
PNNP;25600;13;2559;492;1
PNNP;25600;21;3069;500;0
PNNP;25600;34;3421;493;1
PNNP;25600;55;3662;494;1
PNNP;25600;89;4095;134;1
PNNP;25600;128;4095;89;1
PNNP;25600;255;3957;500;0
PNNP;51200;1;0;44;1
PNNP;51200;2;469;500;0
PNNP;51200;3;684;500;0
PNNP;51200;5;1060;500;0
PNNP;51200;8;1448;500;0
PNNP;51200;13;1918;500;0
PNNP;51200;21;2354;500;0
PNNP;51200;34;2926;538;1
PNNP;51200;55;3506;404;1
PNNP;51200;89;4094;269;1
PNNP;51200;128;4095;89;1
PNNP;51200;255;3946;539;1
PNNP;100000;1;614;500;0
PNNP;100000;2;1018;500;0
PNNP;100000;3;1338;500;0
PNNP;100000;5;1773;500;0
PNNP;100000;8;2288;538;1
PNNP;100000;13;2719;493;1
PNNP;100000;21;3895;500;0
PNNP;100000;34;1258;500;0
PNNP;100000;55;3434;405;1
PNNP;100000;89;4094;224;1
PNNP;100000;128;3980;500;0
PNNP;100000;255;3972;494;1
PNNP;200000;1;345;500;0
PNNP;200000;2;733;500;0
PNNP;200000;3;955;500;0
PNNP;200000;5;1353;500;0
PNNP;200000;8;1776;539;1
PNNP;200000;13;2256;404;1
PNNP;200000;21;3252;404;1
PNNP;200000;34;955;500;0
PNNP;200000;55;3368;500;0
PNNP;200000;89;4095;179;1
PNNP;200000;128;3979;539;1
PNNP;200000;255;3970;494;1
PNNP;400000;1;328;500;0
PNNP;400000;2;648;500;0
PNNP;400000;3;775;500;0
PNNP;400000;5;1072;500;0
PNNP;400000;8;1710;539;1
PNNP;400000;13;2347;500;0
PNNP;400000;21;2879;405;1
PNNP;400000;34;710;500;0
PNNP;400000;55;3116;500;0
PNNP;400000;89;3993;500;0
PNNP;400000;128;3976;500;0
PNNP;400000;255;3978;500;0
PNNP;800000;1;335;500;0
PNNP;800000;2;841;500;0
PNNP;800000;3;453;500;0
PNNP;800000;5;811;405;1
PNNP;800000;8;1562;500;0
PNNP;800000;13;1810;360;1
PNNP;800000;21;2967;500;0
PNNP;800000;34;757;500;0
PNNP;800000;55;2944;500;0
PNNP;800000;89;4037;500;0
PNNP;800000;128;3980;539;1
PNNP;800000;255;3981;500;0
PNNP;1600000;1;427;500;0
PNNP;1600000;2;1766;500;0
PNNP;1600000;3;1822;500;0
PNNP;1600000;5;2730;500;0
PNNP;1600000;8;4083;500;0
PNNP;1600000;13;2510;405;1
PNNP;1600000;21;4064;500;0
PNNP;1600000;34;3979;539;1
PNNP;1600000;55;3979;500;0
PNNP;1600000;89;3981;500;0
PNNP;1600000;128;3982;539;1
PNNP;1600000;255;3981;500;0
PNNP;3200000;1;0;45;1
PNNP;3200000;2;973;500;0
PNNP;3200000;3;1312;500;0
PNNP;3200000;5;2441;500;0
PNNP;3200000;8;4095;89;1
PNNP;3200000;13;2450;500;0
PNNP;3200000;21;4095;89;1
PNNP;3200000;34;3978;500;0
PNNP;3200000;55;3981;539;1
PNNP;3200000;89;3981;539;1
PNNP;3200000;128;3974;494;1
PNNP;3200000;255;3979;500;0
PNNP;6400000;1;870;500;0
PNNP;6400000;2;1334;500;0
PNNP;6400000;3;1173;500;0
PNNP;6400000;5;2143;500;0
PNNP;6400000;8;4095;89;1
PNNP;6400000;13;2190;500;0
PNNP;6400000;21;4095;89;1
PNNP;6400000;34;3979;539;1
PNNP;6400000;55;3980;500;0
PNNP;6400000;89;3966;449;1
PNNP;6400000;128;3981;500;0
PNNP;6400000;255;3972;494;1
PNDD;100;1;767;500;0
PNDD;100;2;1581;500;0
PNDD;100;3;2177;500;0
PNDD;100;5;2763;500;0
PNDD;100;8;3192;500;0
PNDD;100;13;3465;500;0
PNDD;100;21;3619;500;0
PNDD;100;34;3706;500;0
PNDD;100;55;3767;500;0
PNDD;100;89;3814;498;1
PNDD;100;128;3825;345;1
PNDD;100;255;3911;460;1
PNDD;200;1;2222;344;1
PNDD;200;2;1380;500;0
PNDD;200;3;1895;500;0
PNDD;200;5;2620;500;0
PNDD;200;8;3139;500;0
PNDD;200;13;3451;500;0
PNDD;200;21;3589;500;0
PNDD;200;34;3691;500;0
PNDD;200;55;3759;535;1
PNDD;200;89;3809;497;1
PNDD;200;128;3836;421;1
PNDD;200;255;3904;421;1
PNDD;400;1;1668;500;0
PNDD;400;2;1002;500;0
PNDD;400;3;1550;500;0
PNDD;400;5;2321;500;0
PNDD;400;8;2886;500;0
PNDD;400;13;3343;500;0
PNDD;400;21;3607;500;0
PNDD;400;34;3694;500;0
PNDD;400;55;3745;535;1
PNDD;400;89;3789;420;1
PNDD;400;128;3827;420;1
PNDD;400;255;3920;459;1
PNDD;800;1;1201;500;0
PNDD;800;2;751;500;0
PNDD;800;3;1075;500;0
PNDD;800;5;1916;500;0
PNDD;800;8;2505;500;0
PNDD;800;13;3153;500;0
PNDD;800;21;3472;500;0
PNDD;800;34;3630;500;0
PNDD;800;55;3711;534;1
PNDD;800;89;3757;381;1
PNDD;800;128;3822;458;1
PNDD;800;255;3918;420;1
PNDD;1600;1;1255;500;0
PNDD;1600;2;1079;500;0
PNDD;1600;3;1550;500;0
PNDD;1600;5;2453;500;0
PNDD;1600;8;2948;500;0
PNDD;1600;13;3403;500;0
PNDD;1600;21;3588;500;0
PNDD;1600;34;3690;500;0
PNDD;1600;55;3760;382;1
PNDD;1600;89;3837;420;1
PNDD;1600;128;3885;459;1
PNDD;1600;255;3996;420;1
PNDD;3200;1;758;500;0
PNDD;3200;2;936;500;0
PNDD;3200;3;1418;500;0
PNDD;3200;5;2055;500;0
PNDD;3200;8;2633;500;0
PNDD;3200;13;3109;500;0
PNDD;3200;21;3422;500;0
PNDD;3200;34;3727;534;1
PNDD;3200;55;3712;419;1
PNDD;3200;89;3791;343;1
PNDD;3200;128;3841;344;1
PNDD;3200;255;4011;459;1
PNDD;6400;1;784;500;0
PNDD;6400;2;685;500;0
PNDD;6400;3;1069;500;0
PNDD;6400;5;1624;500;0
PNDD;6400;8;2180;500;0
PNDD;6400;13;2798;500;0
PNDD;6400;21;3105;500;0
PNDD;6400;34;3598;500;0
PNDD;6400;55;3826;534;1
PNDD;6400;89;3747;458;1
PNDD;6400;128;3792;305;1
PNDD;6400;255;3886;344;1
PNDD;12800;1;1206;500;0
PNDD;12800;2;1702;500;0
PNDD;12800;3;2134;500;0
PNDD;12800;5;2617;500;0
PNDD;12800;8;2895;456;1
PNDD;12800;13;3520;534;1
PNDD;12800;21;3518;419;1
PNDD;12800;34;3803;497;1
PNDD;12800;55;3818;344;1
PNDD;12800;89;4095;190;1
PNDD;12800;128;4094;267;1
PNDD;12800;255;4044;459;1
PNDD;25600;1;894;500;0
PNDD;25600;2;1297;500;0
PNDD;25600;3;1770;500;0
PNDD;25600;5;2198;500;0
PNDD;25600;8;2554;500;0
PNDD;25600;13;2926;495;1
PNDD;25600;21;3246;381;1
PNDD;25600;34;3568;305;1
PNDD;25600;55;3888;267;1
PNDD;25600;89;3834;306;1
PNDD;25600;128;4095;152;1
PNDD;25600;255;4044;459;1
PNDD;51200;1;634;500;0
PNDD;51200;2;941;500;0
PNDD;51200;3;1359;500;0
PNDD;51200;5;1825;500;0
PNDD;51200;8;2157;500;0
PNDD;51200;13;2507;500;0
PNDD;51200;21;2831;458;1
PNDD;51200;34;3294;382;1
PNDD;51200;55;3630;267;1
PNDD;51200;89;3664;267;1
PNDD;51200;128;4095;114;1
PNDD;51200;255;4025;421;1
PNDD;100000;1;1187;500;0
PNDD;100000;2;1780;500;0
PNDD;100000;3;2114;500;0
PNDD;100000;5;2368;458;1
PNDD;100000;8;2705;420;1
PNDD;100000;13;2990;343;1
PNDD;100000;21;3533;191;1
PNDD;100000;34;2004;500;0
PNDD;100000;55;3711;267;1
PNDD;100000;89;4095;114;1
PNDD;100000;128;4051;421;1
PNDD;100000;255;4061;497;1
PNDD;200000;1;900;500;0
PNDD;200000;2;1408;500;0
PNDD;200000;3;1797;500;0
PNDD;200000;5;2095;534;1
PNDD;200000;8;2349;382;1
PNDD;200000;13;2768;267;1
PNDD;200000;21;3180;267;1
PNDD;200000;34;1578;500;0
PNDD;200000;55;3370;267;1
PNDD;200000;89;4095;190;1
PNDD;200000;128;4048;421;1
PNDD;200000;255;4048;421;1
PNDD;400000;1;684;500;0
PNDD;400000;2;959;500;0
PNDD;400000;3;1426;500;0
PNDD;400000;5;1831;500;0
PNDD;400000;8;2333;497;1
PNDD;400000;13;2511;421;1
PNDD;400000;21;3078;191;1
PNDD;400000;34;1071;500;0
PNDD;400000;55;3217;229;1
PNDD;400000;89;3991;191;1
PNDD;400000;128;4046;421;1
PNDD;400000;255;4048;421;1
PNDD;800000;1;771;500;0
PNDD;800000;2;599;500;0
PNDD;800000;3;959;536;1
PNDD;800000;5;1458;421;1
PNDD;800000;8;2031;498;1
PNDD;800000;13;2469;383;1
PNDD;800000;21;3028;230;1
PNDD;800000;34;655;537;1
PNDD;800000;55;3103;268;1
PNDD;800000;89;3980;191;1
PNDD;800000;128;4048;421;1
PNDD;800000;255;4046;382;1
PNDD;1600000;1;881;500;0
PNDD;1600000;2;1506;500;0
PNDD;1600000;3;2165;500;0
PNDD;1600000;5;2746;500;0
PNDD;1600000;8;3863;499;1
PNDD;1600000;13;2814;383;1
PNDD;1600000;21;3876;500;0
PNDD;1600000;34;4055;459;1
PNDD;1600000;55;4063;497;1
PNDD;1600000;89;4059;459;1
PNDD;1600000;128;4060;459;1
PNDD;1600000;255;4072;500;0
PNDD;3200000;1;780;500;0
PNDD;3200000;2;1169;500;0
PNDD;3200000;3;1773;500;0
PNDD;3200000;5;2644;500;0
PNDD;3200000;8;3816;500;0
PNDD;3200000;13;2746;500;0
PNDD;3200000;21;3810;500;0
PNDD;3200000;34;4049;421;1
PNDD;3200000;55;4065;497;1
PNDD;3200000;89;4066;497;1
PNDD;3200000;128;4057;459;1
PNDD;3200000;255;4058;459;1
PNDD;6400000;1;845;500;0
PNDD;6400000;2;1508;500;0
PNDD;6400000;3;1408;500;0
PNDD;6400000;5;2326;500;0
PNDD;6400000;8;3714;500;0
PNDD;6400000;13;2387;500;0
PNDD;6400000;21;3739;500;0
PNDD;6400000;34;4051;421;1
PNDD;6400000;55;4058;459;1
PNDD;6400000;89;4066;497;1
PNDD;6400000;128;4057;459;1
PNDD;6400000;255;4046;382;1
PDDN;100;1;709;500;0
PDDN;100;2;1596;500;0
PDDN;100;3;2200;500;0
PDDN;100;5;2828;500;0
PDDN;100;8;3255;500;0
PDDN;100;13;3504;500;0
PDDN;100;21;3644;500;0
PDDN;100;34;3725;500;0
PDDN;100;55;3782;500;0
PDDN;100;89;3823;460;1
PDDN;100;128;3855;422;1
PDDN;100;255;3917;383;1
PDDN;200;1;2256;383;1
PDDN;200;2;1347;500;0
PDDN;200;3;1906;500;0
PDDN;200;5;2613;500;0
PDDN;200;8;3151;500;0
PDDN;200;13;3459;500;0
PDDN;200;21;3626;500;0
PDDN;200;34;3713;500;0
PDDN;200;55;3760;459;1
PDDN;200;89;3824;498;1
PDDN;200;128;3855;459;1
PDDN;200;255;3917;421;1
PDDN;400;1;1535;267;1
PDDN;400;2;954;500;0
PDDN;400;3;1570;500;0
PDDN;400;5;2340;500;0
PDDN;400;8;2942;500;0
PDDN;400;13;3397;500;0
PDDN;400;21;3595;500;0
PDDN;400;34;3692;500;0
PDDN;400;55;3761;497;1
PDDN;400;89;3817;497;1
PDDN;400;128;3856;459;1
PDDN;400;255;3918;459;1
PDDN;800;1;1096;500;0
PDDN;800;2;704;500;0
PDDN;800;3;1080;500;0
PDDN;800;5;1972;500;0
PDDN;800;8;2553;500;0
PDDN;800;13;3219;500;0
PDDN;800;21;3527;500;0
PDDN;800;34;3662;500;0
PDDN;800;55;3748;500;0
PDDN;800;89;3792;420;1
PDDN;800;128;3840;459;1
PDDN;800;255;3918;382;1
PDDN;1600;1;1184;500;0
PDDN;1600;2;1113;500;0
PDDN;1600;3;1620;500;0
PDDN;1600;5;2545;500;0
PDDN;1600;8;3034;500;0
PDDN;1600;13;3479;500;0
PDDN;1600;21;3660;500;0
PDDN;1600;34;3743;497;1
PDDN;1600;55;3793;382;1
PDDN;1600;89;3879;497;1
PDDN;1600;128;3897;421;1
PDDN;1600;255;4000;421;1
PDDN;3200;1;889;500;0
PDDN;3200;2;1020;500;0
PDDN;3200;3;1510;500;0
PDDN;3200;5;2169;500;0
PDDN;3200;8;2743;500;0
PDDN;3200;13;3218;500;0
PDDN;3200;21;3674;500;0
PDDN;3200;34;3688;500;0
PDDN;3200;55;3759;382;1
PDDN;3200;89;3840;459;1
PDDN;3200;128;3953;421;1
PDDN;3200;255;3969;459;1
PDDN;6400;1;518;500;0
PDDN;6400;2;733;500;0
PDDN;6400;3;1157;500;0
PDDN;6400;5;1772;500;0
PDDN;6400;8;2337;500;0
PDDN;6400;13;2852;500;0
PDDN;6400;21;3256;500;0
PDDN;6400;34;3530;500;0
PDDN;6400;55;3694;496;1
PDDN;6400;89;3855;459;1
PDDN;6400;128;3903;421;1
PDDN;6400;255;3949;421;1
PDDN;12800;1;1249;500;0
PDDN;12800;2;1915;500;0
PDDN;12800;3;2353;500;0
PDDN;12800;5;2819;500;0
PDDN;12800;8;3204;500;0
PDDN;12800;13;3489;500;0
PDDN;12800;21;3663;420;1
PDDN;12800;34;3822;459;1
PDDN;12800;55;3813;344;1
PDDN;12800;89;3919;344;1
PDDN;12800;128;4078;459;1
PDDN;12800;255;4041;460;1
PDDN;25600;1;971;500;0
PDDN;25600;2;1533;500;0
PDDN;25600;3;1991;500;0
PDDN;25600;5;2441;500;0
PDDN;25600;8;2818;500;0
PDDN;25600;13;3255;500;0
PDDN;25600;21;3375;496;1
PDDN;25600;34;3614;458;1
PDDN;25600;55;3857;344;1
PDDN;25600;89;4030;344;1
PDDN;25600;128;4075;383;1
PDDN;25600;255;4014;383;1
PDDN;51200;1;776;500;0
PDDN;51200;2;1179;500;0
PDDN;51200;3;1620;500;0
PDDN;51200;5;2112;500;0
PDDN;51200;8;2452;500;0
PDDN;51200;13;2749;500;0
PDDN;51200;21;3066;500;0
PDDN;51200;34;3535;420;1
PDDN;51200;55;3629;382;1
PDDN;51200;89;3869;344;1
PDDN;51200;128;4073;383;1
PDDN;51200;255;3975;306;1
PDDN;100000;1;1604;500;0
PDDN;100000;2;2145;500;0
PDDN;100000;3;2396;500;0
PDDN;100000;5;2703;534;1
PDDN;100000;8;2960;420;1
PDDN;100000;13;3265;459;1
PDDN;100000;21;3580;344;1
PDDN;100000;34;2229;500;0
PDDN;100000;55;3725;344;1
PDDN;100000;89;4047;344;1
PDDN;100000;128;4076;498;1
PDDN;100000;255;4075;498;1
PDDN;200000;1;1221;500;0
PDDN;200000;2;1847;500;0
PDDN;200000;3;2166;500;0
PDDN;200000;5;2450;500;0
PDDN;200000;8;2837;458;1
PDDN;200000;13;3024;421;1
PDDN;200000;21;3458;268;1
PDDN;200000;34;1919;500;0
PDDN;200000;55;3565;268;1
PDDN;200000;89;4012;306;1
PDDN;200000;128;4075;498;1
PDDN;200000;255;4080;536;1
PDDN;400000;1;877;500;0
PDDN;400000;2;1417;500;0
PDDN;400000;3;1864;500;0
PDDN;400000;5;2228;500;0
PDDN;400000;8;2543;497;1
PDDN;400000;13;2798;344;1
PDDN;400000;21;3307;345;1
PDDN;400000;34;1499;500;0
PDDN;400000;55;3425;268;1
PDDN;400000;89;3968;268;1
PDDN;400000;128;4073;498;1
PDDN;400000;255;4074;498;1
PDDN;800000;1;858;500;0
PDDN;800000;2;997;500;0
PDDN;800000;3;1410;500;0
PDDN;800000;5;1992;500;0
PDDN;800000;8;2349;500;0
PDDN;800000;13;2779;499;1
PDDN;800000;21;3250;537;1
PDDN;800000;34;1070;500;0
PDDN;800000;55;3340;461;1
PDDN;800000;89;3919;153;1
PDDN;800000;128;4075;498;1
PDDN;800000;255;4079;498;1
PDDN;1600000;1;1313;500;0
PDDN;1600000;2;2042;500;0
PDDN;1600000;3;2498;500;0
PDDN;1600000;5;3056;500;0
PDDN;1600000;8;3883;192;1
PDDN;1600000;13;3082;500;0
PDDN;1600000;21;3883;192;1
PDDN;1600000;34;4076;498;1
PDDN;1600000;55;4079;498;1
PDDN;1600000;89;4083;536;1
PDDN;1600000;128;4074;460;1
PDDN;1600000;255;4080;498;1
PDDN;3200000;1;1002;500;0
PDDN;3200000;2;1647;500;0
PDDN;3200000;3;2168;500;0
PDDN;3200000;5;3009;500;0
PDDN;3200000;8;3836;423;1
PDDN;3200000;13;3027;500;0
PDDN;3200000;21;3833;115;1
PDDN;3200000;34;4079;498;1
PDDN;3200000;55;4079;498;1
PDDN;3200000;89;4079;498;1
PDDN;3200000;128;4082;500;0
PDDN;3200000;255;4079;498;1
PDDN;6400000;1;1075;500;0
PDDN;6400000;2;1386;500;0
PDDN;6400000;3;1768;500;0
PDDN;6400000;5;2672;500;0
PDDN;6400000;8;3787;500;1
PDDN;6400000;13;2675;500;0
PDDN;6400000;21;3779;308;1
PDDN;6400000;34;4077;498;1
PDDN;6400000;55;4072;460;1
PDDN;6400000;89;4079;498;1
PDDN;6400000;128;4077;498;1
PDDN;6400000;255;4078;498;1
PN;100;1;670;500;0
PN;100;2;1504;500;0
PN;100;3;2111;500;0
PN;100;5;2729;500;0
PN;100;8;3201;500;0
PN;100;13;3465;500;0
PN;100;21;3612;500;0
PN;100;34;3696;512;1
PN;100;55;3755;500;0
PN;100;89;3792;476;1
PN;100;128;3822;439;1
PN;100;255;3887;439;1
