sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PDDN;1600;5;0;38;1
PDDN;1600;8;0;38;1
PDDN;1600;13;0;38;1
PDDN;1600;21;0;37;1
PDDN;1600;34;0;38;1
PDDN;1600;55;0;38;1
PDDN;1600;89;0;38;1
PDDN;1600;128;0;38;1
PDDN;1600;255;0;38;1
PDDN;3200;1;0;38;1
PDDN;3200;2;8;39;1
PDDN;3200;3;0;38;1
PDDN;3200;5;0;37;1
PDDN;3200;8;6;39;1
PDDN;3200;13;0;38;1
PDDN;3200;21;0;38;1
PDDN;3200;34;0;38;1
PDDN;3200;55;0;38;1
PDDN;3200;89;0;38;1
PDDN;3200;128;0;38;1
PDDN;3200;255;0;38;1
PDDN;6400;1;0;38;1
PDDN;6400;2;0;38;1
PDDN;6400;3;0;38;1
PDDN;6400;5;14;115;1
PDDN;6400;8;0;38;1
PDDN;6400;13;0;38;1
PDDN;6400;21;0;38;1
PDDN;6400;34;0;38;1
PDDN;6400;55;0;38;1
PDDN;6400;89;0;38;1
PDDN;6400;128;0;38;1
PDDN;6400;255;0;38;1
PDDN;12800;1;0;38;1
PDDN;12800;2;0;38;1
PDDN;12800;3;0;38;1
PDDN;12800;5;0;38;1
PDDN;12800;8;0;38;1
PDDN;12800;13;0;38;1
PDDN;12800;21;0;38;1
PDDN;12800;34;0;38;1
PDDN;12800;55;0;38;1
PDDN;12800;89;835;500;0
PDDN;12800;128;1233;500;0
PDDN;12800;255;1276;500;0
PDDN;25600;1;298;500;0
PDDN;25600;2;0;38;1
PDDN;25600;3;0;38;1
PDDN;25600;5;0;38;1
PDDN;25600;8;0;38;1
PDDN;25600;13;0;38;1
PDDN;25600;21;0;38;1
PDDN;25600;34;0;38;1
PDDN;25600;55;0;38;1
PDDN;25600;89;868;500;0
PDDN;25600;128;1230;500;0
PDDN;25600;255;1287;500;0
PDDN;51200;1;420;500;0
PDDN;51200;2;467;500;0
PDDN;51200;3;0;38;1
PDDN;51200;5;0;38;1
PDDN;51200;8;0;38;1
PDDN;51200;13;0;38;1
PDDN;51200;21;0;38;1
PDDN;51200;34;0;38;1
PDDN;51200;55;633;500;0
PDDN;51200;89;921;500;0
PDDN;51200;128;1210;500;0
PDDN;51200;255;1329;500;0
PDDN;100000;1;553;500;0
PDDN;100000;2;539;500;0
PDDN;100000;3;488;500;0
PDDN;100000;5;540;500;0
PDDN;100000;8;584;500;0
PDDN;100000;13;697;500;0
PDDN;100000;21;955;500;0
PDDN;100000;34;544;500;0
PDDN;100000;55;1022;500;0
PDDN;100000;89;1221;500;0
