sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PNNP;100000;2;1215;135;1
PNNP;100000;3;1472;135;1
PNNP;100000;5;1914;135;1
PNNP;100000;8;2331;135;1
PNNP;100000;13;3286;90;1
PNNP;100000;21;3442;270;1
PNNP;100000;34;958;225;1
PNNP;100000;55;3513;135;1
PNNP;100000;89;4095;45;1
PNNP;100000;128;4094;134;1
PNNP;100000;255;4094;134;1
PNNP;200000;1;555;135;1
PNNP;200000;2;906;135;1
PNNP;200000;3;1121;135;1
PNNP;200000;5;1475;135;1
PNNP;200000;8;1870;135;1
PNNP;200000;13;2371;135;1
PNNP;200000;21;3225;405;1
PNNP;200000;34;1131;135;1
PNNP;200000;55;3468;500;0
PNNP;200000;89;4094;89;1
PNNP;200000;128;4095;134;1
PNNP;200000;255;4094;134;1
PNNP;400000;1;568;180;1
PNNP;400000;2;872;135;1
PNNP;400000;3;924;135;1
PNNP;400000;5;1429;135;1
PNNP;400000;8;1598;135;1
PNNP;400000;13;2261;135;1
PNNP;400000;21;3030;500;0
PNNP;400000;34;913;135;1
PNNP;400000;55;3046;90;1
PNNP;400000;89;3996;500;0
PNNP;400000;128;4094;134;1
PNNP;400000;255;4094;134;1
PNNP;800000;1;575;135;1
PNNP;800000;2;813;180;1
PNNP;800000;3;901;405;1
PNNP;800000;5;1069;180;1
PNNP;800000;8;1354;315;1
PNNP;800000;13;2270;135;1
PNNP;800000;21;2884;500;0
PNNP;800000;34;935;270;1
PNNP;800000;55;3072;500;0
PNNP;800000;89;4049;500;0
PNNP;800000;128;4093;134;1
PNNP;800000;255;4094;134;1
PNNP;1600000;1;625;270;1
PNNP;1600000;2;1173;500;0
PNNP;1600000;3;1633;500;0
PNNP;1600000;5;2743;500;0
PNNP;1600000;8;4084;500;0
PNNP;1600000;13;2590;360;1
PNNP;1600000;21;4044;500;0
PNNP;1600000;34;4094;134;1
PNNP;1600000;55;4094;134;1
PNNP;1600000;89;4094;134;1
PNNP;1600000;128;4094;134;1
PNNP;1600000;255;4094;134;1
PNNP;3200000;1;599;500;0
PNNP;3200000;2;1096;500;0
PNNP;3200000;3;1377;500;0
PNNP;3200000;5;2566;500;0
PNNP;3200000;8;4095;45;1
PNNP;3200000;13;2522;500;0
PNNP;3200000;21;4095;45;1
PNNP;3200000;34;4094;135;1
