sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PNDD;6400;13;3198;230;1
PNDD;6400;21;3264;461;1
PNDD;6400;34;3317;500;0
PNDD;6400;55;3384;500;0
PNDD;6400;89;3446;500;0
PNDD;6400;128;3508;500;0
PNDD;6400;255;3772;500;0
PNDD;12800;1;3016;231;1
PNDD;12800;2;3061;115;1
PNDD;12800;3;3125;500;0
PNDD;12800;5;3212;115;1
PNDD;12800;8;3276;500;0
PNDD;12800;13;3344;500;0
PNDD;12800;21;3439;500;0
PNDD;12800;34;3519;500;0
PNDD;12800;55;3629;500;0
PNDD;12800;89;3846;500;0
PNDD;12800;128;4090;38;1
PNDD;12800;255;4095;38;1
PNDD;25600;1;2974;77;1
PNDD;25600;2;2993;115;1
PNDD;25600;3;3052;115;1
PNDD;25600;5;3144;385;1
PNDD;25600;8;3214;38;1
PNDD;25600;13;3292;500;0
PNDD;25600;21;3359;500;0
PNDD;25600;34;3450;500;0
PNDD;25600;55;3575;500;0
PNDD;25600;89;3748;500;0
PNDD;25600;128;4063;38;1
PNDD;25600;255;4095;38;1
PNDD;51200;1;2941;77;1
PNDD;51200;2;2933;38;1
PNDD;51200;3;2985;38;1
PNDD;51200;5;3072;38;1
PNDD;51200;8;3137;77;1
PNDD;51200;13;3222;500;0
PNDD;51200;21;3312;500;0
PNDD;51200;34;3428;500;0
PNDD;51200;55;3517;500;0
PNDD;51200;89;3684;500;0
PNDD;51200;128;4049;77;1
PNDD;51200;255;4095;38;1
PNDD;100000;1;3273;77;1
PNDD;100000;2;3085;77;1
PNDD;100000;3;3139;500;0
PNDD;100000;5;3250;500;0
PNDD;100000;8;3370;500;0
PNDD;100000;13;3496;500;0
PNDD;100000;21;3696;500;0
PNDD;100000;34;3158;500;0
PNDD;100000;55;3740;500;0
PNDD;100000;89;4075;500;0
PNDD;100000;128;4095;38;1
PNDD;100000;255;4095;38;1
PNDD;200000;1;3279;115;1
PNDD;200000;2;3016;500;0
PNDD;200000;3;3109;500;0
PNDD;200000;5;3259;500;0
PNDD;200000;8;3393;500;0
PNDD;200000;13;3546;500;0
PNDD;200000;21;3717;500;0
PNDD;200000;34;3107;500;0
PNDD;200000;55;3712;500;0
PNDD;200000;89;4050;500;0
PNDD;200000;128;4095;38;1
PNDD;200000;255;4095;38;1
PNDD;400000;1;3344;115;1
PNDD;400000;2;2932;230;1
PNDD;400000;3;3027;500;0
PNDD;400000;5;3124;500;0
PNDD;400000;8;3279;500;0
PNDD;400000;13;3413;500;0
PNDD;400000;21;3612;500;0
PNDD;400000;34;3009;500;0
PNDD;400000;55;3712;500;0
PNDD;400000;89;3996;500;0
PNDD;400000;128;4095;38;1
PNDD;400000;255;4095;38;1
PNDD;800000;1;3284;500;0
PNDD;800000;2;2875;500;0
PNDD;800000;3;2921;500;0
PNDD;800000;5;3057;500;0
PNDD;800000;8;3187;500;0
PNDD;800000;13;3357;500;0
PNDD;800000;21;3565;500;0
PNDD;800000;34;3260;500;0
PNDD;800000;55;3632;500;0
PNDD;800000;89;3939;500;0
PNDD;800000;128;4095;38;1
PNDD;800000;255;4095;38;1
PNDD;1600000;1;3528;500;0
PNDD;1600000;2;3078;500;0
PNDD;1600000;3;3212;500;0
PNDD;1600000;5;3485;500;0
PNDD;1600000;8;3851;229;1
PNDD;1600000;13;3826;500;0
PNDD;1600000;21;3854;500;0
PNDD;1600000;34;4095;38;1
PNDD;1600000;55;4095;38;1
PNDD;1600000;89;4095;38;1
PNDD;1600000;128;4095;38;1
PNDD;1600000;255;4095;38;1
PNDD;3200000;1;3498;500;0
PNDD;3200000;2;3034;500;0
PNDD;3200000;3;3171;500;0
PNDD;3200000;5;3425;500;0
PNDD;3200000;8;3872;500;0
PNDD;3200000;13;3805;500;0
PNDD;3200000;21;3855;500;0
PNDD;3200000;34;4095;38;1
PNDD;3200000;55;4095;38;1
PNDD;3200000;89;4095;38;1
PNDD;3200000;128;4095;38;1
PNDD;3200000;255;4095;38;1
PNDD;6400000;1;3059;500;0
PNDD;6400000;2;2832;500;0
PNDD;6400000;3;2879;500;0
PNDD;6400000;5;3730;500;0
PNDD;6400000;8;3834;500;0
PNDD;6400000;13;3763;500;0
PNDD;6400000;21;3806;500;0
PNDD;6400000;34;4095;38;1
PNDD;6400000;55;4095;38;1
PNDD;6400000;89;4095;38;1
PNDD;6400000;128;4095;38;1
PNDD;6400000;255;4095;38;1
PDDN;100;1;1554;500;0
PDDN;100;2;1753;500;0
PDDN;100;3;1827;500;0
PDDN;100;5;1874;500;0
PDDN;100;8;1935;500;0
PDDN;100;13;1992;500;0
PDDN;100;21;2043;500;0
PDDN;100;34;2091;500;0
PDDN;100;55;2173;500;0
PDDN;100;89;2303;500;0
PDDN;100;128;2431;500;0
PDDN;100;255;2761;500;0
PDDN;200;1;1855;500;0
PDDN;200;2;2260;500;0
PDDN;200;3;2389;500;0
PDDN;200;5;2468;500;0
PDDN;200;8;2510;500;0
PDDN;200;13;2566;500;0
PDDN;200;21;2615;500;0
PDDN;200;34;2669;500;0
PDDN;200;55;2729;500;0
PDDN;200;89;2806;500;0
PDDN;200;128;2895;500;0
PDDN;200;255;3170;500;0
PDDN;400;1;2041;500;0
PDDN;400;2;2408;500;0
PDDN;400;3;2623;347;1
PDDN;400;5;2764;500;0
PDDN;400;8;2835;500;0
PDDN;400;13;2886;500;0
PDDN;400;21;2931;500;0
PDDN;400;34;2975;500;0
PDDN;400;55;3027;500;0
PDDN;400;89;3091;500;0
PDDN;400;128;3174;500;0
PDDN;400;255;3417;500;0
PDDN;800;1;2070;500;0
PDDN;800;2;2479;500;0
PDDN;800;3;2647;500;0
PDDN;800;5;2880;500;0
PDDN;800;8;2981;500;0
PDDN;800;13;3071;154;1
PDDN;800;21;3120;500;0
PDDN;800;34;3173;500;0
PDDN;800;55;3233;500;0
PDDN;800;89;3290;500;0
PDDN;800;128;3360;500;0
PDDN;800;255;3538;500;0
PDDN;1600;1;2565;500;0
PDDN;1600;2;2850;500;0
PDDN;1600;3;2977;77;1
PDDN;1600;5;3135;308;1
PDDN;1600;8;3197;462;1
PDDN;1600;13;3268;77;1
PDDN;1600;21;3310;500;0
PDDN;1600;34;3346;500;0
PDDN;1600;55;3361;500;0
PDDN;1600;89;3493;500;0
PDDN;1600;128;3602;77;1
PDDN;1600;255;3795;500;0
PDDN;3200;1;2652;231;1
PDDN;3200;2;2911;346;1
PDDN;3200;3;3020;77;1
PDDN;3200;5;3132;423;1
PDDN;3200;8;3214;269;1
PDDN;3200;13;3285;500;0
PDDN;3200;21;3339;423;1
PDDN;3200;34;3391;500;0
PDDN;3200;55;3439;500;1
PDDN;3200;89;3522;500;0
PDDN;3200;128;3636;500;0
PDDN;3200;255;3797;500;0
PDDN;6400;1;2709;500;0
PDDN;6400;2;2932;500;0
PDDN;6400;3;3033;346;1
PDDN;6400;5;3137;384;1
PDDN;6400;8;3213;461;1
PDDN;6400;13;3281;500;0
PDDN;6400;21;3337;77;1
PDDN;6400;34;3394;115;1
PDDN;6400;55;3450;500;0
PDDN;6400;89;3525;500;0
PDDN;6400;128;3596;500;0
PDDN;6400;255;3805;500;0
PDDN;12800;1;3069;192;1
PDDN;12800;2;3176;500;0
PDDN;12800;3;3237;307;1
PDDN;12800;5;3287;115;1
PDDN;12800;8;3360;500;0
PDDN;12800;13;3423;500;0
PDDN;12800;21;3480;500;0
PDDN;12800;34;3536;500;0
PDDN;12800;55;3659;500;0
PDDN;12800;89;3837;500;0
PDDN;12800;128;4094;38;1
PDDN;12800;255;4037;232;1
PDDN;25600;1;3025;77;1
PDDN;25600;2;3126;77;1
PDDN;25600;3;3187;115;1
PDDN;25600;5;3253;77;1
PDDN;25600;8;3315;500;0
PDDN;25600;13;3382;500;0
PDDN;25600;21;3456;500;0
PDDN;25600;34;3537;500;0
PDDN;25600;55;3636;500;0
PDDN;25600;89;3804;500;0
PDDN;25600;128;4088;39;1
PDDN;25600;255;4011;424;1
PDDN;51200;1;2994;77;1
PDDN;51200;2;3075;77;1
PDDN;51200;3;3129;38;1
PDDN;51200;5;3198;77;1
PDDN;51200;8;3257;38;1
PDDN;51200;13;3322;115;1
PDDN;51200;21;3397;500;0
PDDN;51200;34;3434;500;0
PDDN;51200;55;3592;500;0
PDDN;51200;89;3808;500;0
PDDN;51200;128;4076;38;1
PDDN;51200;255;3966;500;0
PDDN;100000;1;3125;77;1
PDDN;100000;2;3207;192;1
PDDN;100000;3;3264;500;0
PDDN;100000;5;3331;500;0
PDDN;100000;8;3472;500;0
PDDN;100000;13;3585;500;0
