sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PNNP;51200;89;3746;90;1
PNNP;51200;128;3983;90;1
PNNP;51200;255;3924;90;1
PNNP;100000;1;865;180;1
PNNP;100000;2;860;180;1
PNNP;100000;3;887;180;1
PNNP;100000;5;1470;135;1
PNNP;100000;8;2180;135;1
PNNP;100000;13;2924;135;1
PNNP;100000;21;3490;500;0
PNNP;100000;34;893;180;1
PNNP;100000;55;3534;500;0
PNNP;100000;89;3941;90;1
PNNP;100000;128;4095;89;1
PNNP;100000;255;4095;89;1
PNNP;200000;1;807;135;1
PNNP;200000;2;890;180;1
PNNP;200000;3;898;180;1
PNNP;200000;5;907;135;1
PNNP;200000;8;1421;135;1
PNNP;200000;13;2193;135;1
PNNP;200000;21;3029;90;1
PNNP;200000;34;915;135;1
PNNP;200000;55;3190;500;0
PNNP;200000;89;3903;500;0
PNNP;200000;128;4095;89;1
PNNP;200000;255;4095;89;1
PNNP;400000;1;809;135;1
PNNP;400000;2;862;135;1
PNNP;400000;3;904;135;1
PNNP;400000;5;931;180;1
PNNP;400000;8;1028;270;1
PNNP;400000;13;1740;135;1
PNNP;400000;21;2845;360;1
PNNP;400000;34;942;270;1
PNNP;400000;55;2939;90;1
PNNP;400000;89;3890;500;0
PNNP;400000;128;4095;89;1
PNNP;400000;255;4095;89;1
PNNP;800000;1;938;135;1
PNNP;800000;2;1237;500;0
PNNP;800000;3;1220;360;1
PNNP;800000;5;986;496;1
PNNP;800000;8;1003;180;1
PNNP;800000;13;1535;500;0
PNNP;800000;21;2855;500;0
PNNP;800000;34;965;315;1
PNNP;800000;55;2971;500;0
PNNP;800000;89;3942;500;0
PNNP;800000;128;4095;89;1
PNNP;800000;255;4095;89;1
PNNP;1600000;1;842;500;0
PNNP;1600000;2;1083;500;0
PNNP;1600000;3;1328;500;0
PNNP;1600000;5;2319;500;0
PNNP;1600000;8;4060;500;0
PNNP;1600000;13;2315;270;1
PNNP;1600000;21;4032;500;0
PNNP;1600000;34;4095;89;1
PNNP;1600000;55;4095;89;1
PNNP;1600000;89;4095;89;1
PNNP;1600000;128;4095;89;1
PNNP;1600000;255;4095;89;1
PNNP;3200000;1;958;500;0
PNNP;3200000;2;1305;500;0
PNNP;3200000;3;1201;500;0
PNNP;3200000;5;2379;500;0
PNNP;3200000;8;4095;45;1
PNNP;3200000;13;2374;500;0
PNNP;3200000;21;4095;89;1
PNNP;3200000;34;4095;89;1
PNNP;3200000;55;4095;89;1
PNNP;3200000;89;4095;89;1
PNNP;3200000;128;4095;89;1
PNNP;3200000;255;4095;89;1
PNNP;6400000;1;1130;500;0
PNNP;6400000;2;2827;500;0
PNNP;6400000;3;1175;500;0
PNNP;6400000;5;2151;500;0
PNNP;6400000;8;4095;45;1
PNNP;6400000;13;2179;500;0
PNNP;6400000;21;4095;45;1
PNNP;6400000;34;4095;89;1
PNNP;6400000;55;4095;89;1
PNNP;6400000;89;4095;89;1
PNNP;6400000;128;4095;89;1
PNNP;6400000;255;4095;89;1
PNDD;100;1;2403;500;0
PNDD;100;2;3168;500;0
PNDD;100;3;3366;500;0
PNDD;100;5;3524;500;0
PNDD;100;8;3634;500;0
PNDD;100;13;3712;500;0
PNDD;100;21;3778;500;0
PNDD;100;34;3837;500;0
PNDD;100;55;3891;500;0
PNDD;100;89;3942;500;0
PNDD;100;128;3980;500;0
PNDD;100;255;4062;500;0
PNDD;200;1;2400;500;0
PNDD;200;2;2907;500;0
PNDD;200;3;3240;499;1
PNDD;200;5;3468;384;1
PNDD;200;8;3603;307;1
PNDD;200;13;3696;192;1
PNDD;200;21;3770;269;1
PNDD;200;34;3833;269;1
PNDD;200;55;3888;269;1
PNDD;200;89;3940;269;1
PNDD;200;128;3979;192;1
PNDD;200;255;4057;307;1
PNDD;400;1;2129;500;0
PNDD;400;2;2343;500;0
PNDD;400;3;2983;496;1
PNDD;400;5;3346;344;1
PNDD;400;8;3531;268;1
PNDD;400;13;3666;191;1
PNDD;400;21;3748;153;1
PNDD;400;34;3813;115;1
PNDD;400;55;3873;115;1
PNDD;400;89;3926;115;1
PNDD;400;128;3966;115;1
PNDD;400;255;4042;115;1
PNDD;800;1;1891;500;0
PNDD;800;2;1714;500;0
PNDD;800;3;2313;500;0
PNDD;800;5;3087;419;1
PNDD;800;8;3361;305;1
PNDD;800;13;3596;191;1
PNDD;800;21;3710;153;1
PNDD;800;34;3787;115;1
PNDD;800;55;3853;115;1
PNDD;800;89;3911;115;1
PNDD;800;128;3965;115;1
PNDD;800;255;4025;115;1
PNDD;1600;1;1887;500;0
PNDD;1600;2;2021;500;0
PNDD;1600;3;2559;418;1
PNDD;1600;5;3247;305;1
PNDD;1600;8;3473;190;1
PNDD;1600;13;3681;153;1
PNDD;1600;21;3776;115;1
PNDD;1600;34;3843;115;1
PNDD;1600;55;3905;115;1
PNDD;1600;89;3960;115;1
PNDD;1600;128;3999;77;1
PNDD;1600;255;4080;77;1
PNDD;3200;1;1473;500;0
PNDD;3200;2;1516;533;1
PNDD;3200;3;2113;495;1
PNDD;3200;5;2769;343;1
PNDD;3200;8;3211;228;1
PNDD;3200;13;3504;152;1
PNDD;3200;21;3684;115;1
PNDD;3200;34;3790;115;1
PNDD;3200;55;3858;76;1
PNDD;3200;89;3921;77;1
PNDD;3200;128;3964;77;1
PNDD;3200;255;4046;77;1
PNDD;6400;1;686;381;1
PNDD;6400;2;816;343;1
PNDD;6400;3;1261;381;1
PNDD;6400;5;1998;419;1
PNDD;6400;8;2649;305;1
PNDD;6400;13;3125;190;1
PNDD;6400;21;3454;114;1
PNDD;6400;34;3665;115;1
PNDD;6400;55;3782;77;1
PNDD;6400;89;3861;77;1
PNDD;6400;128;3912;77;1
PNDD;6400;255;3997;77;1
PNDD;12800;1;1473;500;0
PNDD;12800;2;1775;343;1
PNDD;12800;3;2372;267;1
PNDD;12800;5;2954;191;1
PNDD;12800;8;3332;114;1
PNDD;12800;13;3600;76;1
PNDD;12800;21;3754;77;1
PNDD;12800;34;3845;77;1
PNDD;12800;55;3914;77;1
PNDD;12800;89;3980;77;1
PNDD;12800;128;4095;76;1
PNDD;12800;255;4095;76;1
PNDD;25600;1;877;305;1
PNDD;25600;2;944;191;1
PNDD;25600;3;1441;229;1
PNDD;25600;5;2204;267;1
PNDD;25600;8;2797;153;1
PNDD;25600;13;3215;76;1
PNDD;25600;21;3525;77;1
PNDD;25600;34;3721;77;1
PNDD;25600;55;3829;77;1
PNDD;25600;89;3915;77;1
PNDD;25600;128;4095;76;1
PNDD;25600;255;4082;77;1
PNDD;51200;1;929;229;1
PNDD;51200;2;940;229;1
PNDD;51200;3;936;229;1
PNDD;51200;5;1274;229;1
PNDD;51200;8;1932;191;1
PNDD;51200;13;2635;153;1
PNDD;51200;21;3068;76;1
PNDD;51200;34;3431;77;1
PNDD;51200;55;3672;77;1
PNDD;51200;89;3809;77;1
PNDD;51200;128;4080;77;1
PNDD;51200;255;4031;77;1
PNDD;100000;1;527;114;1
PNDD;100000;2;1070;153;1
PNDD;100000;3;1598;153;1
PNDD;100000;5;2360;153;1
PNDD;100000;8;2875;77;1
PNDD;100000;13;3282;77;1
PNDD;100000;21;3722;77;1
PNDD;100000;34;1087;153;1
PNDD;100000;55;3635;77;1
PNDD;100000;89;4030;77;1
PNDD;100000;128;4095;76;1
PNDD;100000;255;4095;76;1
PNDD;200000;1;556;115;1
PNDD;200000;2;1038;191;1
PNDD;200000;3;1023;191;1
PNDD;200000;5;1410;153;1
PNDD;200000;8;2127;153;1
PNDD;200000;13;2743;77;1
PNDD;200000;21;3214;77;1
PNDD;200000;34;1012;153;1
PNDD;200000;55;3296;77;1
PNDD;200000;89;3970;77;1
PNDD;200000;128;4095;76;1
PNDD;200000;255;4095;76;1
PNDD;400000;1;1218;115;1
PNDD;400000;2;1071;153;1
PNDD;400000;3;1081;115;1
PNDD;400000;5;1067;153;1
PNDD;400000;8;1393;115;1
PNDD;400000;13;2167;153;1
PNDD;400000;21;2865;77;1
PNDD;400000;34;1049;153;1
PNDD;400000;55;2967;77;1
PNDD;400000;89;3917;77;1
PNDD;400000;128;4095;76;1
PNDD;400000;255;4095;76;1
PNDD;800000;1;640;345;1
PNDD;800000;2;1128;384;1
PNDD;800000;3;1104;500;0
PNDD;800000;5;1126;307;1
PNDD;800000;8;1095;115;1
PNDD;800000;13;1764;346;1
PNDD;800000;21;2626;77;1
PNDD;800000;34;1077;500;0
PNDD;800000;55;2509;192;1
PNDD;800000;89;3857;115;1
PNDD;800000;128;4095;76;1
PNDD;800000;255;4095;76;1
PNDD;1600000;1;545;307;1
PNDD;1600000;2;1093;500;0
PNDD;1600000;3;1432;500;0
PNDD;1600000;5;2410;500;0
PNDD;1600000;8;3772;384;1
PNDD;1600000;13;2418;115;1
PNDD;1600000;21;3789;307;1
PNDD;1600000;34;4095;76;1
PNDD;1600000;55;4095;76;1
PNDD;1600000;89;4095;76;1
PNDD;1600000;128;4095;76;1
PNDD;1600000;255;4095;76;1
PNDD;3200000;1;636;500;0
PNDD;3200000;2;1162;500;0
PNDD;3200000;3;1282;500;0
PNDD;3200000;5;2351;500;0
PNDD;3200000;8;3710;500;0
PNDD;3200000;13;2418;500;0
PNDD;3200000;21;4029;500;0
PNDD;3200000;34;4095;76;1
PNDD;3200000;55;4095;76;1
PNDD;3200000;89;4095;76;1
PNDD;3200000;128;4095;76;1
PNDD;3200000;255;4095;76;1
PNDD;6400000;1;1054;500;0
PNDD;6400000;2;1650;500;0
PNDD;6400000;3;1278;500;0
PNDD;6400000;5;1933;500;0
PNDD;6400000;8;3513;500;0
PNDD;6400000;13;2241;500;0
PNDD;6400000;21;3399;500;0
PNDD;6400000;34;4095;76;1
PNDD;6400000;55;4095;76;1
PNDD;6400000;89;4095;76;1
PNDD;6400000;128;4095;76;1
PNDD;6400000;255;4095;76;1
PDDN;100;1;2603;500;0
PDDN;100;2;3300;500;0
PDDN;100;3;3456;500;0
PDDN;100;5;3582;500;0
PDDN;100;8;3672;500;0
PDDN;100;13;3740;500;0
PDDN;100;21;3798;500;0
PDDN;100;34;3855;500;0
PDDN;100;55;3903;500;0
PDDN;100;89;3954;500;0
PDDN;100;128;3994;500;0
PDDN;100;255;4071;500;0
PDDN;200;1;2749;500;0
PDDN;200;2;3159;500;0
PDDN;200;3;3392;499;1
PDDN;200;5;3548;307;1
PDDN;200;8;3655;269;1
PDDN;200;13;3730;192;1
PDDN;200;21;3792;154;1
PDDN;200;34;3849;154;1
PDDN;200;55;3901;269;1
PDDN;200;89;3952;192;1
PDDN;200;128;3991;269;1
PDDN;200;255;4065;192;1
PDDN;400;1;2538;500;0
PDDN;400;2;2779;500;0
PDDN;400;3;3278;497;1
PDDN;400;5;3502;344;1
PDDN;400;8;3624;268;1
PDDN;400;13;3714;192;1
PDDN;400;21;3776;153;1
PDDN;400;34;3832;115;1
PDDN;400;55;3886;115;1
PDDN;400;89;3938;115;1
PDDN;400;128;3977;115;1
PDDN;400;255;4051;115;1
PDDN;800;1;2232;500;0
PDDN;800;2;2368;500;0
PDDN;800;3;2900;500;0
PDDN;800;5;3406;420;1
PDDN;800;8;3550;305;1
PDDN;800;13;3684;191;1
PDDN;800;21;3759;153;1
PDDN;800;34;3816;115;1
PDDN;800;55;3870;115;1
PDDN;800;89;3922;115;1
PDDN;800;128;3959;115;1
PDDN;800;255;4029;77;1
PDDN;1600;1;2356;500;0
PDDN;1600;2;2834;500;0
PDDN;1600;3;3216;495;1
PDDN;1600;5;3535;267;1
PDDN;1600;8;3648;191;1
PDDN;1600;13;3753;153;1
PDDN;1600;21;3815;115;1
PDDN;1600;34;3865;115;1
PDDN;1600;55;3919;115;1
PDDN;1600;89;3969;115;1
PDDN;1600;128;4002;77;1
PDDN;1600;255;4079;77;1
PDDN;3200;1;1925;500;0
PDDN;3200;2;2558;494;1
PDDN;3200;3;3064;500;0
PDDN;3200;5;3376;305;1
PDDN;3200;8;3563;191;1
PDDN;3200;13;3689;153;1
PDDN;3200;21;3767;115;1
PDDN;3200;34;3829;77;1
PDDN;3200;55;3884;77;1
PDDN;3200;89;3935;77;1
PDDN;3200;128;3969;77;1
PDDN;3200;255;4045;77;1
PDDN;6400;1;1024;500;0
PDDN;6400;2;1922;500;0
PDDN;6400;3;2541;500;0
PDDN;6400;5;3110;419;1
